qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:484:2:13070,13070,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13070,Tlahuelilpan,MX13070,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13071,13071,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13071,Tlahuiltepa,MX13071,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13072,13072,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13072,Tlanalapa,MX13072,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13073,13073,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13073,Tlanchinol,MX13073,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13074,13074,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13074,Tlaxcoapan,MX13074,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13075,13075,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13075,Tolcayuca,MX13075,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13076,13076,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13076,Tula de Allende,MX13076,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13077,13077,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13077,Tulancingo de Bravo,MX13077,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13078,13078,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13078,Xochiatipan,MX13078,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13079,13079,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13079,Xochicoatlán,MX13079,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13080,13080,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13080,Yahualica,MX13080,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13081,13081,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13081,Zacualtipán de Ángeles,MX13081,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13082,13082,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13082,Zapotlán de Juárez,MX13082,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13083,13083,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13083,Zempoala,MX13083,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:13084,13084,1603:45:16:484:0,1603:45:16:484:1:13,1603:45:16:484:2:13084,Zimapán,MX13084,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14001,14001,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14001,Acatic,MX14001,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14002,14002,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14002,Acatlán de Juárez,MX14002,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14003,14003,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14003,Ahualulco de Mercado,MX14003,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14004,14004,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14004,Amacueca,MX14004,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14005,14005,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14005,Amatitán,MX14005,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14006,14006,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14006,Ameca,MX14006,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14007,14007,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14007,San Juanito de Escobedo,MX14007,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14008,14008,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14008,Arandas,MX14008,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14009,14009,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14009,El Arenal,MX14009,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14010,14010,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14010,Atemajac de Brizuela,MX14010,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14011,14011,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14011,Atengo,MX14011,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14012,14012,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14012,Atenguillo,MX14012,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14013,14013,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14013,Atotonilco el Alto,MX14013,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14014,14014,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14014,Atoyac,MX14014,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14015,14015,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14015,Autlán de Navarro,MX14015,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14016,14016,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14016,Ayotlán,MX14016,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14017,14017,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14017,Ayutla,MX14017,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14018,14018,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14018,La Barca,MX14018,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14019,14019,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14019,Bolaños,MX14019,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14020,14020,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14020,Cabo Corrientes,MX14020,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14021,14021,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14021,Casimiro Castillo,MX14021,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14022,14022,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14022,Cihuatlán,MX14022,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14023,14023,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14023,Zapotlán el Grande,MX14023,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14024,14024,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14024,Cocula,MX14024,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14025,14025,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14025,Colotlán,MX14025,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14026,14026,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14026,Concepción de Buenos Aires,MX14026,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14027,14027,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14027,Cuautitlán de García Barragán,MX14027,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14028,14028,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14028,Cuautla,MX14028,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14029,14029,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14029,Cuquío,MX14029,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14030,14030,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14030,Chapala,MX14030,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14031,14031,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14031,Chimaltitán,MX14031,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14032,14032,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14032,Chiquilistlán,MX14032,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14033,14033,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14033,Degollado,MX14033,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14034,14034,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14034,Ejutla,MX14034,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14035,14035,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14035,Encarnación de Díaz,MX14035,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14036,14036,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14036,Etzatlán,MX14036,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14037,14037,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14037,El Grullo,MX14037,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14038,14038,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14038,Guachinango,MX14038,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14039,14039,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14039,Guadalajara,MX14039,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14040,14040,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14040,Hostotipaquillo,MX14040,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14041,14041,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14041,Huejúcar,MX14041,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14042,14042,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14042,Huejuquilla el Alto,MX14042,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14043,14043,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14043,La Huerta,MX14043,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14044,14044,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14044,Ixtlahuacán de los Membrillos,MX14044,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14045,14045,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14045,Ixtlahuacán del Río,MX14045,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14046,14046,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14046,Jalostotitlán,MX14046,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14047,14047,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14047,Jamay,MX14047,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14048,14048,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14048,Jesús María,MX14048,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14049,14049,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14049,Jilotlán de los Dolores,MX14049,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14050,14050,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14050,Jocotepec,MX14050,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14051,14051,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14051,Juanacatlán,MX14051,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14052,14052,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14052,Juchitlán,MX14052,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14053,14053,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14053,Lagos de Moreno,MX14053,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14054,14054,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14054,El Limón,MX14054,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14055,14055,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14055,Magdalena,MX14055,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14056,14056,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14056,Santa María del Oro,MX14056,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14057,14057,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14057,La Manzanilla de la Paz,MX14057,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14058,14058,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14058,Mascota,MX14058,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14059,14059,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14059,Mazamitla,MX14059,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14060,14060,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14060,Mexticacán,MX14060,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14061,14061,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14061,Mezquitic,MX14061,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14062,14062,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14062,Mixtlán,MX14062,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14063,14063,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14063,Ocotlán,MX14063,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14064,14064,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14064,Ojuelos de Jalisco,MX14064,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14065,14065,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14065,Pihuamo,MX14065,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14066,14066,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14066,Poncitlán,MX14066,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14067,14067,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14067,Puerto Vallarta,MX14067,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14068,14068,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14068,Villa Purificación,MX14068,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14069,14069,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14069,Quitupan,MX14069,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14070,14070,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14070,El Salto,MX14070,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14071,14071,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14071,San Cristóbal de la Barranca,MX14071,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14072,14072,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14072,San Diego de Alejandría,MX14072,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14073,14073,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14073,San Juan de los Lagos,MX14073,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14074,14074,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14074,San Julián,MX14074,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14075,14075,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14075,San Marcos,MX14075,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14076,14076,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14076,San Martín de Bolaños,MX14076,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14077,14077,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14077,San Martín Hidalgo,MX14077,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14078,14078,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14078,San Miguel el Alto,MX14078,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14079,14079,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14079,Gómez Farías,MX14079,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14080,14080,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14080,San Sebastián del Oeste,MX14080,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14081,14081,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14081,Santa María de los Ángeles,MX14081,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14082,14082,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14082,Sayula,MX14082,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14083,14083,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14083,Tala,MX14083,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14084,14084,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14084,Talpa de Allende,MX14084,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14085,14085,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14085,Tamazula de Gordiano,MX14085,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14086,14086,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14086,Tapalpa,MX14086,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14087,14087,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14087,Tecalitlán,MX14087,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14088,14088,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14088,Tecolotlán,MX14088,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14089,14089,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14089,Techaluta de Montenegro,MX14089,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14090,14090,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14090,Tenamaxtlán,MX14090,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14091,14091,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14091,Teocaltiche,MX14091,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14092,14092,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14092,Teocuitatlán de Corona,MX14092,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14093,14093,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14093,Tepatitlán de Morelos,MX14093,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14094,14094,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14094,Tequila,MX14094,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14095,14095,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14095,Teuchitlán,MX14095,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14096,14096,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14096,Tizapán el Alto,MX14096,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14097,14097,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14097,Tlajomulco de Zúñiga,MX14097,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14098,14098,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14098,San Pedro Tlaquepaque,MX14098,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14099,14099,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14099,Tolimán,MX14099,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14100,14100,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14100,Tomatlán,MX14100,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14101,14101,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14101,Tonalá,MX14101,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14102,14102,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14102,Tonaya,MX14102,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14103,14103,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14103,Tonila,MX14103,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14104,14104,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14104,Totatiche,MX14104,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14105,14105,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14105,Tototlán,MX14105,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14106,14106,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14106,Tuxcacuesco,MX14106,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14107,14107,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14107,Tuxcueca,MX14107,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14108,14108,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14108,Tuxpan,MX14108,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14109,14109,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14109,Unión de San Antonio,MX14109,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14110,14110,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14110,Unión de Tula,MX14110,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14111,14111,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14111,Valle de Guadalupe,MX14111,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14112,14112,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14112,Valle de Juárez,MX14112,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14113,14113,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14113,San Gabriel,MX14113,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14114,14114,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14114,Villa Corona,MX14114,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14115,14115,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14115,Villa Guerrero,MX14115,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14116,14116,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14116,Villa Hidalgo,MX14116,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14117,14117,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14117,Cañadas de Obregón,MX14117,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14118,14118,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14118,Yahualica de González Gallo,MX14118,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14119,14119,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14119,Zacoalco de Torres,MX14119,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14120,14120,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14120,Zapopan,MX14120,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14121,14121,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14121,Zapotiltic,MX14121,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14122,14122,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14122,Zapotitlán de Vadillo,MX14122,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:14123,14123,1603:45:16:484:0,1603:45:16:484:1:14,1603:45:16:484:2:14123,Zapotlán del Rey,MX14123,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
