#item+conceptum+numerordinatio,#item+conceptum+codicem,#status+conceptum+definitionem,#status+conceptum+codicem,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_mul+is_zyyy,#item+rem+i_qcc+is_zxxx+ix_wikip7535,#item+rem+i_qcc+is_zxxx+ix_hxlix,#item+rem+i_qcc+is_zxxx+ix_codexfacto,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_ara+is_arab,#item+rem+i_hye+is_armn,#item+rem+i_ben+is_beng,#item+rem+i_rus+is_cyrl,#item+rem+i_hin+is_deva,#item+rem+i_amh+is_ethi,#item+rem+i_kat+is_geor,#item+rem+i_grc+is_grek,#item+rem+i_guj+is_gujr,#item+rem+i_pan+is_guru,#item+rem+i_kan+is_knda,#item+rem+i_kor+is_hang,#item+rem+i_lzh+is_hant,#item+rem+i_heb+is_hebr,#item+rem+i_khm+is_khmr,#item+rem+i_lao+is_laoo,#item+rem+i_lat+is_latn,#item+rem+i_mni+is_mtei,#item+rem+i_mnw+is_mymr,#item+rem+i_nqo+is_nkoo,#item+rem+i_sat+is_olck,#item+rem+i_ori+is_orya,#item+rem+i_sin+is_sinh,#item+rem+i_tam+is_taml,#item+rem+i_tel+is_telu,#item+rem+i_div+is_thaa,#item+rem+i_tha+is_thai,#item+rem+i_bod+is_tibt,#item+rem+i_san+is_zyyy,#item+rem+i_zho+is_zyyy,#item+rem+i_por+is_latn,#item+rem+i_eng+is_latn,#item+rem+i_fra+is_latn,#item+rem+i_nld+is_latn,#item+rem+i_deu+is_latn,#item+rem+i_spa+is_latn,#item+rem+i_ita+is_latn,#item+rem+i_gle+is_latn,#item+rem+i_swe+is_latn,#item+rem+i_ceb+is_latn,#item+rem+i_sqi+is_latn,#item+rem+i_pol+is_latn,#item+rem+i_fin+is_latn,#item+rem+i_ron+is_latn,#item+rem+i_vie+is_latn,#item+rem+i_cat+is_latn,#item+rem+i_ukr+is_cyrl,#item+rem+i_bul+is_cyrl,#item+rem+i_slv+is_latn,#item+rem+i_war+is_latn,#item+rem+i_nob+is_latn,#item+rem+i_ces+is_latn,#item+rem+i_dan+is_latn,#item+rem+i_jpn+is_jpan,#item+rem+i_nno+is_latn,#item+rem+i_mal+is_mlym,#item+rem+i_ind+is_latn,#item+rem+i_fas+is_zyyy,#item+rem+i_hun+is_latn,#item+rem+i_eus+is_latn,#item+rem+i_cym+is_latn,#item+rem+i_glg+is_latn,#item+rem+i_slk+is_latn,#item+rem+i_epo+is_latn,#item+rem+i_msa+is_zyyy,#item+rem+i_est+is_latn,#item+rem+i_hrv+is_latn,#item+rem+i_tur+is_latn,#item+rem+i_nds+is_latn,#item+rem+i_oci+is_latn,#item+rem+i_zho+is_hans,#item+rem+i_bre+is_latn,#item+rem+i_arz+is_latn,#item+rem+i_afr+is_latn,#item+rem+i_ltz+is_latn,#item+rem+i_sco+is_latn,#item+rem+i_bar+is_latn,#item+rem+i_arg+is_latn,#item+rem+i_zho+is_hant,#item+rem+i_pap+is_latn,#item+rem+i_cos+is_latn,#item+rem+i_gsw+is_latn,#item+rem+i_isl+is_latn,#item+rem+i_min+is_latn,#item+rem+i_roh+is_latn,#item+rem+i_vec+is_latn,#item+rem+i_pms+is_latn,#item+rem+i_scn+is_latn,#item+rem+i_srd+is_latn,#item+rem+i_gla+is_latn,#item+rem+i_lim+is_latn,#item+rem+i_wln+is_latn,#item+rem+i_srp+is_latn,#item+rem+i_vls+is_latn,#item+rem+i_nap+is_latn,#item+rem+i_lij+is_latn,#item+rem+i_fur+is_latn,#item+rem+i_pcd+is_latn,#item+rem+i_wol+is_latn,#item+rem+i_kon+is_latn,#item+rem+i_frp+is_latn,#item+rem+i_wuu+is_zyyy,#item+rem+i_srp+is_cyrl,#item+rem+i_urd+is_arab,#item+rem+i_gan+is_zyyy,#item+rem+i_lit+is_latn,#item+rem+i_gan+is_hans,#item+rem+i_hbs+is_latn,#item+rem+i_lav+is_latn,#item+rem+i_bos+is_latn,#item+rem+i_srn+is_latn,#item+rem+i_azb+is_arab,#item+rem+i_jav+is_latn,#item+rem+i_ell+is_grek,#item+rem+i_sun+is_latn,#item+rem+i_fry+is_latn,#item+rem+i_ace+is_latn,#item+rem+i_jam+is_latn,#item+rem+i_che+is_cyrl,#item+rem+i_bel+is_cyrl,#item+rem+i_kab+is_latn,#item+rem+i_fao+is_latn,#item+rem+i_vmf+is_latn,#item+rem+i_bam+is_zyyy,#item+rem+i_frc+is_latn,#item+rem+i_prg+is_latn,#item+rem+i_lmo+is_latn,#item+rem+i_mar+is_deva,#item+rem+i_ady+is_cyrl,#item+rem+i_ary+is_arab,#item+rem+i_awa+is_deva,#item+rem+i_ban+is_latn,#item+rem+i_ast+is_latn,#item+rem+i_bcl+is_latn,#item+rem+i_bho+is_deva,#item+rem+i_bpy+is_beng,#item+rem+i_bxr+is_cyrl,#item+rem+i_cdo+is_zyyy,#item+rem+i_diq+is_latn,#item+rem+i_dsb+is_latn,#item+rem+i_ext+is_latn,#item+rem+i_gcr+is_latn,#item+rem+i_gom+is_zyyy,#item+rem+i_frr+is_latn,#item+rem+i_hak+is_zyyy,#item+rem+i_hif+is_zyyy,#item+rem+i_hsb+is_latn,#item+rem+i_hyw+is_armn,#item+rem+i_ilo+is_latn,#item+rem+i_inh+is_cyrl,#item+rem+i_kaa+is_latn,#item+rem+i_kbd+is_cyrl,#item+rem+i_kbp+is_latn,#item+rem+i_mai+is_deva,#item+rem+i_mhr+is_cyrl,#item+rem+i_mwl+is_latn,#item+rem+i_mzn+is_arab,#item+rem+i_nah+is_latn,#item+rem+i_nan+is_latn,#item+rem+i_new+is_deva,#item+rem+i_pam+is_latn,#item+rem+i_pfl+is_latn,#item+rem+i_pnb+is_arab,#item+rem+i_rue+is_cyrl,#item+rem+i_rup+is_latn,#item+rem+i_sah+is_cyrl,#item+rem+i_sgs+is_latn,#item+rem+i_shi+is_zyyy,#item+rem+i_shn+is_mymr,#item+rem+i_smn+is_latn,#item+rem+i_stq+is_latn,#item+rem+i_szl+is_latn,#item+rem+i_tcy+is_zyyy,#item+rem+i_udm+is_cyrl,#item+rem+i_vep+is_latn,#item+rem+i_vro+is_latn,#item+rem+i_yue+is_zyyy,#item+rem+i_crh+is_latn,#item+rem+i_crh+is_cyrl,#item+rem+i_lad+is_zyyy,#item+rem+i_lez+is_cyrl,#item+rem+i_swa+is_latn,#item+rem+i_zha+is_zyyy,#item+rem+i_yor+is_latn,#item+rem+i_yid+is_hebr,#item+rem+i_xho+is_latn,#item+rem+i_uzb+is_latn,#item+rem+i_uig+is_zyyy,#item+rem+i_uig+is_arab,#item+rem+i_uig+is_latn,#item+rem+i_tat+is_zyyy,#item+rem+i_tat+is_cyrl,#item+rem+i_tat+is_latn,#item+rem+i_tso+is_latn,#item+rem+i_tgl+is_latn,#item+rem+i_tuk+is_latn,#item+rem+i_abk+is_cyrl,#item+rem+i_asm+is_beng,#item+rem+i_ava+is_cyrl,#item+rem+i_aze+is_latn,#item+rem+i_aze+is_cyrl,#item+rem+i_bak+is_cyrl,#item+rem+i_bis+is_latn,#item+rem+i_chv+is_cyrl,#item+rem+i_grn+is_latn,#item+rem+i_glv+is_latn,#item+rem+i_hau+is_latn,#item+rem+i_hat+is_latn,#item+rem+i_xmf+is_geor,#item+rem+i_kaz+is_zyyy,#item+rem+i_kaz+is_arab,#item+rem+i_kaz+is_cyrl,#item+rem+i_kaz+is_latn,#item+rem+i_kal+is_latn,#item+rem+i_krc+is_cyrl,#item+rem+i_kur+is_zyyy,#item+rem+i_kur+is_arab,#item+rem+i_kur+is_latn,#item+rem+i_ckb+is_arab,#item+rem+i_sdh+is_arab,#item+rem+i_kpv+is_cyrl,#item+rem+i_koi+is_cyrl,#item+rem+i_cor+is_latn,#item+rem+i_kir+is_zyyy,#item+rem+i_kir+is_arab,#item+rem+i_kir+is_cyrl,#item+rem+i_lld+is_latn,#item+rem+i_lin+is_latn,#item+rem+i_mlg+is_latn,#item+rem+i_mkd+is_cyrl,#item+rem+i_mon+is_cyrl,#item+rem+i_mlt+is_latn,#item+rem+i_mya+is_mymr,#item+rem+i_tvn+is_mymr,#item+rem+i_rki+is_mymr,#item+rem+i_nep+is_deva,#item+rem+i_dty+is_deva,#item+rem+i_nav+is_latn,#item+rem+i_oss+is_cyrl,#item+rem+i_pus+is_arab,#item+rem+i_que+is_latn,#item+rem+i_kin+is_latn,#item+rem+i_snd+is_arab,#item+rem+i_sme+is_latn,#item+rem+i_smo+is_latn,#item+rem+i_sna+is_latn,#item+rem+i_som+is_latn,#item+rem+i_ssw+is_latn,#item+rem+i_tgk+is_zyyy,#item+rem+i_tgk+is_cyrl,#item+rem+i_tgk+is_latn,#item+rem+i_zul+is_latn,#item+rem+i_vol+is_latn,#item+rem+i_ina+is_latn,#item+rem+i_ile+is_latn,#item+rem+i_jbo+is_latn,#item+rem+i_nov+is_latn,#item+rem+i_ido+is_latn,#item+rem+i_lfn+is_latn,#item+rem+i_mul+is_zxxx,#item+rem+i_und+is_zxxx,#item+rem+i_zxx+is_zxxx
1603:63:101:0:1603:1:7:2616:98,0_1603_1_7_2616_98,,,,,,,EticaAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:500:999:4:2,500_999_4_2,,,Q1753272,/dried meat || meat that has been dehydrated/@eng-Latn,,,,Q1753272,,,,сушёное мясо,,,,,,,,마른고기,,בשר מיובש,,,,,,,,,,,,,,,,風乾的肉,carne-seca,dried meat,viande séchée,gedroogd vlees,Trockenfleisch,Carne seca,carne secca,,,,,,,,,Carn deshidratada,,,,,,Sušené maso,,,,,,,,,,,,sekigita viando,,,,Kurutulmuş et,,,,,,,,,,,,,,,,,,carne seca,,,,,,,,,,,,,,,,,,,,,,,,,,,Daging garing,αποξηραμένο κρέας,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:500:999:5,500_999_5,,,Q3346517,/medical food || foods that are specially formulated and intended for the dietary management of a disease that has distinctive nutritional needs that cannot be met by normal diet alone/@eng-Latn,,,,Q3346517,غذاء طبي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,医用食品,,medical food,Nutrition médicale,,,Alimentos médicos,,,,,,,,,,,,,,,,,,医療食品,,,,,,,,,,,,,,,,,,,,,,,,,醫用食品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:510,510,,,Q5113,/Aves/,,,,Q5113,طائر,թռչուններ,পাখি,птица,पक्षी,ወፍ,ფრინველები,,પક્ષી,ਪੰਛੀ,ಪಕ್ಷಿ,새,鳥,עופות,បក្សី,ສັດປີກ,Aves,ꯎꯆꯦꯛ,,,ᱪᱮᱬᱮ,ପକ୍ଷୀ,කුරුල්ලෝ,பறவை,పక్షి,,นก,བྱ།,पक्षिणः,鸟纲,ave,bird,oiseau,vogel,Vögel,aves,uccello,éan,fåglar,langgam,zog,ptaki,linnut,pasăre,chim,ocell,птахи,птици,ptiči,Tamsi,fugler,ptáci,fugle,鳥類,fuglar,പക്ഷി,burung,پرنده,madarak,hegazti,aderyn,aves,Vtáky,birdoj,burung,linnud,ptice,kuş,Vagels,ausèl,,evn,طير,voël,Vullen,birds,Fegl,Aves,鳥綱,,,Vögel,fugl,buruang,utschels,ozeło,Osej,aceddu,Aves,eun,veugel,Oujhea,,Veugel,auciello,Aves,,oizo,,,usél,鸟,птица,پرندہ,雀仔,paukščiai,,ptica,putni,ptice,,قوش,manuk,Πτηνά,Manuk,fûgels,Cicém,Bod,olhazarş,птушкі,Afrux,fuglur,,,,,,पक्षी,Бзыу,,,Kedis,Páxaru,gamgam,चिरई,,Шубуун,cēu,mıriçıki,ptaški,Páxaru,Zozo,ಸುಕ್ನೆ೦,fögler,Tiâu,chirriya,ptaki,,billit,Оалхазараш,,Къуалэбзухэр,Sumaɣ,,кайык,,,tōtōtl,chiáu,झंगः,ayup,,پنچھی,Птахы,Aves,Көтөрдөр,Paukštē,,ၼူၵ်ႉ,lodeh,Fuugele,Ptoki,ಪಕ್ಕಿ,Тылобурдо,Lindud,Tsirk,雀,,,Pasharos,НуькӀ,Ndege,Duzroeg,Ẹyẹ,פויגל,Yentaka,Qushlar,قۇش,,,кошлар,кошлар,,,Ibon,,,চৰাই,ХӀинчӀ,quş,,Ҡоштар,pijin,Кайăксем,guyra,ushag,tsuntsu,zwazo,მაფურინჯეეფი,Құстар,,,,,,Çûk,,,پەلەوەر,,,Кайез,edhen,Канаттуулар,,,Vicel,ndɛkɛ,vorona,птица,Шувуу,għasfur,ငှက်,,,चरा,,tsídii,Мæргътæ,مرغه,pisqu,,پکي,lottit,,Shiri,Shimbir,Tinyoni,парранда,,,,Böds,aves,,cipni,,ucelo,avia,,,
1603:63:101:510:1,510_1,,,Q864693,/chicken meat || meat of a chicken/@eng-Latn,,,,Q864693,لحم دجاج,հավի միս,মুরগীর মাংস,курятина,मुर्गा,,ქათამი,,,ਮੁਰਗਾ,,닭고기,雞肉,בשר עוף,សាច់មាន់,,Pullina,,,ߛߌ߬ߛߍ߬ ߛߓߏ,,କୁକୁଡ଼ା ମାଂସ,,கோழிக் கறி,కోడి మాంసం,,เนื้อไก่,,,雞肉,frango,chicken meat,viande de poulet,kippenvlees,Hühnerfleisch,carne de pollo,carne di pollo,circeoil,kycklingkött,,pulë,kurczak,kananliha,carne de pui,thịt gà,carn de pollastre,курятина,пилешко,,,kyllingkjøtt,kuřecí maso,kylling,鶏肉,,കോഴി,daging ayam,گوشت مرغ,csirkehús,oilasko-okela,cyw iâr,carne de polo,prsia kuracie,kokaĵo,daging ayam,kanaliha,Piletina,tavuk eti,,,,kig-yar,,Hoendervleis,,,,carne de pollo,雞肉,,,,Kjúklingur,,poulet,carne de połastro,,,,,,,,,,,,,,,,鸡肉,пилетина,,,vištiena,,пилетина,cāļa gaļa,Piletina,,,Iwak pitik,κοτόπουλο,,,,,,кураціна,,,,,,,,,,,,,pollu,,मुर्गा,,,,Goştê kerge,,,,,,,,,,,,,,,,,,,,雞肉,,,,مرگا,,,,Vištė̄na,,,,,,,,,,雞肉,,,,,kuku,,,,,,,,,,,,,Manok,,,,,Toyuq əti,,Тауыҡ ите,,,,,,,,Тауық еті,,,,kukkukuuaraq,,,,goştê mirîşkê,,,,,,,,,,,,пилешко,Тахианы мах,tiġieġa,ကြက်သား,,,कुखुरा,,,,,,,,,,,,,,,,,gokamit,,,,,,Carne de gal,,,
1603:63:101:511,511,,,Q7377,/Mammalia/,,,,Q7377,ثدييات,կաթնասուններ,স্তন্যপায়ী,млекопитающие,स्तनधारी,ጡት አጥቢ,ძუძუმწოვრები,,,ਥਣਧਾਰੀ,ಸಸ್ತನಿ,포유류,,יונקים,ថនិកសត្វ,ສັດລ້ຽງລູກດ້ວຍນ້ຳນົມ,Mammalia,,,,,ସ୍ତନ୍ୟପାୟୀ,ක්ෂීරපායීන්,பாலூட்டி,క్షీరదాలు,,สัตว์เลี้ยงลูกด้วยน้ำนม,འུ་འཐུང་སྲོག་ཆགས།,सस्तनः,哺乳動物,mamíferos,mammal,mammifères,zoogdieren,Säugetiere,mamíferos,mammiferi,mamach,däggdjur,Mamipero,Gjitarët,ssaki,nisäkkäät,mamifer,lớp Thú,mamífers,ссавці,бозайници,Sesalci,Mamalya,pattedyr,savci,Pattedyr,哺乳類,pattedyr,സസ്തനി,mamalia,پستانداران,emlős,ugaztun,mamal,Mamíferos,Cicavce,Mamuloj,mamalia,imetajad,Sisavci,memeliler,Söögdeerten,Mamifèrs,,bronneged,ثدييات,soogdier,Mamendéieren,Mammal,Spofiecha,mammalia,哺乳綱,,Mammiferu,Süüger,Spendýr,Binatang manyusuan,Mammals,Mamìfari,Mamìfer,Mammìfiri,,Mamal,Zoogdiere,Biesse ås tetes,,Zoogbêestn,Mammifere,Mammalia,,,,Nyama ya mabele,mamifèros,哺乳動物,сисари,پستانیہ,,Žinduoliai,,Sisavac,zīdītāji,Sisari,,ممهلیلر,mamalia,θηλαστικό,mamalia,Sûchdieren,,Mamal,,сысуны,Timsiffatin,Súgdjór,,,,,Mamifer,सस्तन प्राणी,,,,,mamíferu,,मैमल,,Хүхэтэн,Buô-ṳ̄ dông-ŭk,Çıçıkıni,Cycaki,Mamíferu,Manmifè,,Tetjdiarten,Phú-nen thung-vu̍t,Mammal,Cycaki,,Mamalia,Дакхадийнаташ,,ШэрыпӀхэр,Kpɩnɛ hɩɖɛ ñɩnɖɛ,स्तनधारी प्राणी,Шӧр пукшышо,,شیردهئون,Mammalia,Chhī-leng tōng-bu̍t,,Mammal,Saigedier,میمل,Ссавцї,,Кыыл,Žvierē,,,njomâtteijeeh,Suugedierte,Cyckocze,,Пӧйшур,,Imetäjä,哺乳動物,,,,Некхъвадайбур,Mamalia,Doenghduz nyamhcij,Afọmúbọ́mọ,זויגער,,Sut emizuvchilar,,,,имезүчеләр,имезүчеләр,,,Mamalya,,,স্তন্যপায়ী প্ৰাণী,,məməlilər,,Һөтимәрҙәр,,Сĕтпе ӳсекенсем,Okambúva,Sheeintagh,,Mamifè,ძუძუშმაწუალეფი,Сүтқоректілер,,,,,,Guhandar,,,شیردەرەکان,,,Нимӧтчиссез,Bronnvil,Желиндүүлөр,,,Mamifer,Nyama ya mabɛ́lɛ,,цицачи,Хөхтөн,mammiferu,နို့တိုက်သတ္တဝါ,,,स्तनधारी प्राणी,,Bidił Daazdoígíí dóó Daʼałtʼoʼígíí,Æхсырæйхæсджытæ,تی لرونکی,Ñuñuq,,ٿڻ وارو جانور,njiččehasat,Mamele,Dzinoyamwisa,Naasley,,Ширхӯр,,,,Süganim,Mammalia,Mammiferes,mabru,Mammalia,Mamifero,Mamal,,,
1603:63:101:511:1,511_1,,,Q192628,/beef || meat from cattle/@eng-Latn,,,,Q192628,لحم بقري,Տավարի միս,গরুর মাংস,говядина,गाय का मांस,,ძროხის ხორცი,,,ਗਊ ਦਾ ਮੀਟ,,쇠고기,,בשר בקר,សាច់គោ,ຊີ້ນງົວ,būbula,,,,ᱰᱟ.ᱝᱨᱤ ᱡᱤᱞ,ଗାଇ ମାଂସ,,மாட்டிறைச்சி,,,เนื้อวัว,,,牛肉,carne bovina,beef,viande bovine,rundvlees,Rindfleisch,carne de res,manzo,mairteoil,nötkött,,mish lope,wołowina,naudanliha,vită,thịt bò,carn de bou,Яловичина,Говеждо месо,govedina,,storfekjøtt,hovězí maso,oksekød,牛肉,storfekjøt,മാട്ടിറച്ചി,daging sapi,گوشت گاو,marhahús,Behiki,cig eidion,Carne bovina,Hovädzie mäso,bovaĵo,Daging lembu,veiseliha,,dana eti,,buòu,,kig bevin,,Beesvleis,,,,,牛肉,,,,nautakjöt,,charn-bov,manzo,,,,mairtfheòil,,,govedina,,,,,,,,,牛肉,говедина,,,Jautiena,,говедина,liellopa gaļa,,,,Pérangan daging sapi,μοσχαρίσιο κρέας,,,,Biif,,ялавічына,,,,,,,,,,,,,carne de vaca,,,,,,Goştê naxıri,,,,,,Ngiù-ngiuk,,,,,,,,,,,,,,牛肉,,,,,,,,Jautė̄na,,,,,,,,,,牛肉,,,,,nyama ya ng'ombe,,,,,,كالا گۆشى,,,сыер ите,,,,,,,,,,,,,,,feill vart,naman shanu,,,,,,,,,,,,,,,,,Уй эти,,,,,,говедско,үхрийн,ċanga,အမဲသား,,,,,béégashii bitsįʼ,,,Waka aycha,,,,,,,,,,,,bubamit,,,,,,,,,
1603:63:101:511:2,511_2,,,Q957434,/veal || meat of young cattle/@eng-Latn,,,,Q957434,بتلو,,বাছুরের মাংস,телятина,,የጥጃ ሥጋ,ხბოს ხორცი,,,ਵੀਲ,,송아지고기,,עגל,,,vitulina,,,,,,,,,,,,,小牛肉,vitela,veal,veau,kalfsvlees,Kalbfleisch,carne de ternera,vitello,laofheoil,kalvkött,,mish viçi,cielęcina,vasikanliha,carne de vițel,Thịt bê,carn de vedella,телятина,Телешко месо,,,kalvekjøtt,telecí maso,kalvekød,仔牛肉,kalvekjøt,വീൽ,daging sapi muda,وییل,borjúhús,txahala,cig llo,Vitela,teľacie mäso,bovidaĵo,Daging anak lembu,vasikaliha,Teletina,Dana eti,,,,Kig leue,,,Kalleffleesch,,,,,,,,kálfskjöt,,,vedeło,,,,feòil-laoigh,,,teletina,,,,,,,,,,телетина,,,veršiena,,телетина,,,,,Daging sapi enom,μοσχάρι,,keallefleis,,,,,,,,,,,,,,,,,carne de xata,,,,,,Goştê golıki,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veršė̄na,,,,,,,,,,牛仔肉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feill lheiy,,,,,,,,,,,,,,,,,,,,,,,,телешко,,vitella,,,,,,béégashii yáázh bitsįʼ,,,,,,,,,,,,,,,bubülamit,,,,,,,,,
1603:63:101:511:3,511_3,,,Q191768,/pork meat || meat from a pig/@eng-Latn,,,,Q191768,لحم الخنزير,խոզի միս,শূকরের মাংস,свинина,सुअर का मांस,,ღორის ხორცი,,,ਸੂਰ ਦਾ ਮਾਸ,,돼지고기,豚肉,בשר חזיר,,,Suilla,ꯑꯣꯛꯁꯥ,,,ᱥᱩᱠᱨᱤ ᱡᱤᱞ,ଘୁସୁରୀ ମାଂସ,,,,,เนื้อหมู,,,豬肉,carne de porco,pork meat,viande de porc,varkensvlees,Schweinefleisch,carne de cerdo,carne di maiale,muiceoil,fläskkött,,,wieprzowina,sianliha,carne de porc,thịt lợn,carn de porc,Свинина,Свинско месо,,Karne han baktin,svinekjøtt,vepřové maso,svinekød,豚肉,,പന്നിയിറച്ചി,Daging babi,گوشت خوک,sertéshús,Txerriki,,carne de porco,Bravčové mäso,porkaĵo,Daging babi,sealiha,,Domuz eti,,,,kig-moc'h,,Varkvleis,Schwéngefleesch,Pork,,,豬肉,,,,,,,carne de porseło,,,,,,,svinjetina,,,,,,,,,猪肉,свињетина,سور کا گوشت,,Kiauliena,,Svinjetina,cūkgaļa,Svinjetina,,,Daging babi,χοιρινό κρέας,,,,,,Свініна,,,,,,,,,,,,,carne de gochu,,,,,Dṳ̆-nṳ̆k,Goştê xozi,,,,,,,,,,,,,,,,,,,,Ti-bah,,,,سور دا ماس,,,,Kiaulė̄na,,,,,,,,,,豬肉,,,,,,,,,,,,,,,,,,,,,,,Donuz əti,,Сусҡа ите,,,,,,,,Шошқа еті,شوشقا ەتى,Шошқа еті,Şoşqa eti,,,,,,,,,,,Чочко эти,,,,,,Свинско месо,,,,,,सुँगुरको मासु,,,,,,,سوئر جو گوشت,,,,,,,,,,,,,,,,,,,
1603:63:101:511:4,511_4,,,Q14566073,/mutton || meat of an adult sheep/@eng-Latn,,,,Q14566073,لحم ضأن,,,баранина,,,,,,,,양고기,,בשר כבש,,,Vervecina,,,,,,,ஆட்டுக் கறி,,,,,,羊肉,,mutton,viande de mouton,schapenvlees,Schaffleisch,carne de oveja,carne ovina,Uaineoil agus caoireoil,fårkött,,,Baranina,lampaanliha,,Thịt cừu,carn d'ovella,баранина,,,,Lammedeig,skopové maso,fårekød,羊肉,,,Daging domba,گوشت گوسفند,,ardiki,Cig oen,,,ŝafaĵo,Daging biri-biri,,,Koyun eti,,,,,,skaapvleis,,,,,,,,,,,,monton,,,,Uainfheoil,,,,,,,,,,,,羊肉,jagnjetina i ovčetina,بھیڑ کا گوشت,,Aviena,,,,,,,Daging domba,,,,,,,бараніна,,,,,,,,मटण,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羊肉,,,,,,,,,,,قوي گۆشى,,,,,,,,,,,,Qoyun əti,,Һарыҡ ите,,,,,naman rago,,,Қой еті,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:511:5,511_5,,,Q2296872,/venison || deer meat/@eng-Latn,,,,Q2296872,لحم الغزال,,,оленина,,,,,,ਵੈਨਿਸਨ,,사슴고기,,,,,,,,,,,,,,,,,,鹿肉,,venison,viande de cerf,hertevlees,Hirschfleisch,Carne de venado,carne di cervo,fiafheoil,hjortkött,,,mięso z jeleniowatych,peuranliha,,Thịt nai,carn de cérvol,оленина,,,,,zvěřina,,鹿肉,,,Daging rusa,گوشت گوزن,,Orein-okela,cig carw,,,,,,,,,,,,,Wildsvleis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Месо дивљачи,,,Elniena,,,,,,,Daging rusa,,,,,,,,,,,,,,,,,,,,Carne de venáu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鹿肉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feill feeaih,,,,,,,,,,,,,,,,,,,,,,,,срнечко месо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:512,512,,,Q185217,/dairy product || food produced from or containing the milk of mammals/@eng-Latn,,,,Q185217,منتجات الألبان,կաթնամթերք,দুগ্ধজাত পণ্য,молочный продукт,दुग्ध-उत्पाद,,რძის პროდუქტი,,,ਡੇਅਰੀ ਉਤਪਾਦ,ಕ್ಷೀರೋತ್ಪನ್ನ,유제품,,מוצרי חלב,,,,,,,,,ගව කිරි ආශ්රිත නිෂ්පාදන,பால் பொருள்,,,ผลิตภัณฑ์นม,,,奶制品,lacticínios,dairy product,produit laitier,zuivel,Milcherzeugnis,lácteo,latticinio,táirge déiríochta,mejeriprodukt,,Lista e nënprodukteve të qumështit,nabiał,maitotuote,Produs lactat,chế phẩm sữa,làctic,молочний продукт,млечен продукт,Mlečni izdelek,,melkeprodukt,mléčný výrobek,mælkeprodukt,乳製品,meieriprodukt,,produk susu,فرآورده لبنی,tejtermék,esneki,Cynnyrch llaeth,Produtos lácteos,,laktejprodukto,Produk tenusu,Piimatoode,,Mandıra ürünü,,produch lachièr,,boued-laezh,,Suiwelproduk,Mëllechprodukt,dairy product,,Categoría:Lactios,奶製品,,,Milcherzeugnis,Mjólkurafurð,,,,,,,,,,mlečni proizvod,,,,,,,,,奶制品,млечни производ,ڈیری مصنوعات,,Pieno produktas,,,piena produkti,Mliječni proizvodi,,سود محصوللاری,Produk susu,Γαλακτοκομικά προϊόντα,,Suvel,,,,малочныя прадукты,Ifarisen n yiɣi,,,,,,,,,,,,productos de la lleche,,,,Сагаан эдеэн,,Mahsulê şıti,,,,,,,,,,,,,,,,,,,,,,,,ڈیری پیداوار,,,,,,,,,,,,,,奶製品,,,,,,,,מילכיגס,,Sut mahsulotlari,,,,сөт мәхсулаты,,,,,,,,,Süd məhsulları,,,,,,,,,,Сүт тағамдары,ٴسۇت تاعامدارى,Сүт тағамдары,Süt tağamdarı,,,Kategorî:Hilberînên şîremenî,,,سپیاتی,,,,,,,,,,,млечен производ,Сүүн бүтээгдэхүүн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
