#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Savannes,LC10100490000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Saint Marie Road,LC10100510000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Ti Riviere,LC10100520000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Ti Rocher,LC10100530000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Saut,LC10100530100,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Des Blanchard,LC10100530200,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Paix Bouche,LC10100530400,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Tou Cochon,LC10100530600,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Troumassee,LC10100540000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Village,LC10100570000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Volet,LC10100580000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
St Helen Estate,LC10100590000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Rameau,LC10100600000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Honeymoon Beach,LC10100610000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Raillon Road,LC10100620000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Six Miles/Descatier,LC10100630000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois Canot,LC10100640000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
L'Orangerie Road,LC10100650000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
La Haut,LC10100660000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Mount Erole,LC10100670000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Mine',LC10100680000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
La Gwen Ba,LC10100690000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
La Croix,LC10100700000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
L'Union,LC10100710000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Pelouze,LC10100720000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Choucomel,LC10100740000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
Anse Canot,LC11110010000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Athens,LC11110020000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Au Leon,LC11110030000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Bara Bara,LC11110040000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Barre De L'Isle,LC11110060000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Bazile,LC11110070000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Mount Beaujolais,LC11110080000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Belmont,LC11110090000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois Joli,LC11110100000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Bosquet D'Or,LC11110110000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dennery By Pass,LC11110120000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dennery By Pass/Green Mountain,LC11110120100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dennery By Pass/Rocky Lane,LC11110120200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dennery By Pass/White Rock Gardens,LC11110120300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Delaide,LC11110130000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Derniere Riviere,LC11110140000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Derniere Riviere/Morne Panache,LC11110140100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Derniere Riviere/Mardi Gras/Morne Caca Cochon,LC11110140200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Derniere Riviere/Fond Maricient,LC11110140300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Derniere Riviere/Fond Petit,LC11110140400,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Despinoze,LC11110150000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dubonaire,LC11110170000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Errard,LC11110180000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Fond D'Or,LC11110190000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Gadette,LC11110220000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Glavier,LC11110230000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Ravine,LC11110240000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere,LC11110250000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Des Branch,LC11110250100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/En Leur Morne/Discompere,LC11110250300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Funier,LC11110250400,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Morne Caca Cochon,LC11110250500,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
La Caye,LC11110270000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
La Pelle,LC11110280000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
La Ressource,LC11110290000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Lumiere,LC11110300000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Morne Panache,LC11110330000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Pascal,LC11110360000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Riche Fond,LC11110370000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Riche Fond/La Belle Vie,LC11110370100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Riche Fond/New Village,LC11110370200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
St. Joseph Estate,LC11110380000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Thamazo,LC11110390000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Thomazo/Tournesse,LC11110390100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Dennery Village,LC11110400000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
La Pointe,LC11110401800,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Louvet,LC11110410000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
La Sorciere,LC11110420000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Bordelais,LC11110430000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Mandele,LC11110440000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Central Forest Reserve,LC11110450000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
Americ,LC12120010000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Paix Bouche,LC12120020100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Beausejour,LC12120040000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Beausejour/Fostin'S Development,LC12120040100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Beausejour/Ndc,LC12120040200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Bella Rosa,LC12120050000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Boguis,LC12120060000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Boguis/Desa Blond,LC12120060100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois D'Orange,LC12120080000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois D'Orange/Trouya,LC12120080100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Bonneterre,LC12120100000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Bonneterre Gardens,LC12120100100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Caille Des,LC12120110000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Caye Manje',LC12120120000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate,LC12120130000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Anse Du Cap,LC12120130100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Saddle Back,LC12120130200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Lower Saline Point,LC12120130300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Upper Saline Point,LC12120130400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Mon Du Cap,LC12120130500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Caribbean Park,LC12120130600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Ranch Site,LC12120130700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Golf Park,LC12120130800,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Becune Park,LC12120131000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cap Estate/Becune Point,LC12120131100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Cas En Bas,LC12120150000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Corinth,LC12120170000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Corinth Estate,LC12120170100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Corinth/La Bel Lair,LC12120170200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Dauphin,LC12120180000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Des Barras,LC12120190000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Des Barras/Cacolie,LC12120190100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Garrand,LC12120200000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere,LC12120230000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Assou Canal,LC12120230100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Ingle Woods,LC12120230200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Morne Elwin,LC12120230400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Morne Serpent,LC12120230500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Norbert,LC12120230600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Piat,LC12120230700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/White Rock,LC12120230800,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Postlewaithe,LC12120230900,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Grande Riviere/Degazon,LC12120231000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
La Croix Chaubough,LC12120250000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
La Guerre,LC12120260000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
La Guerre/Chickenback Street,LC12120260100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
L'Hermitage,LC12120270000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule,LC12120290000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule/Bon Air,LC12120290100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule/East Winds,LC12120290200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule/La Brellotte,LC12120290400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule/Top Of The World,LC12120290500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marisule/Top Of The World/Belle Ville,LC12120290501,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Marquis Estate,LC12120300000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Massade,LC12120310000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy,LC12120330000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Careffe,LC12120330100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Cletus Village,LC12120330200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/La Borne,LC12120330400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/La Borne/Sans Souci,LC12120330403,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Lafeuille,LC12120330500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/La Retraite,LC12120330600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Riviere Mitan,LC12120330700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Moulin A Vent,LC12120330900,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Ravine Macock,LC12120331000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Ti Dauphin,LC12120331100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Vieux Sucreic,LC12120331200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Vieux Sucreic/Careffe,LC12120331201,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Vieux Sucreic/Bois D'Ine,LC12120331202,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Malgretoute,LC12120331300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Cardinal,LC12120331400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Lawi Fwen,LC12120331500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monchy/Mount Layau,LC12120331600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Mongiraud,LC12120340000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Monier,LC12120350000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Pigeon Island,LC12120390000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Plateau,LC12120410000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Reduit,LC12120440000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Reduit Orchard,LC12120440100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Reduit Park,LC12120440200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Rodney Bay,LC12120450000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Rodney Heights,LC12120460000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Gros Islet Town,LC12120500000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Gros Islet/Edge Water,LC12120501100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Union,LC12120520000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Union Terrace,LC12120520300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Union/Ti Morne,LC12120520400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Belle Vue,LC12120530000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Belle Vue Estate,LC12120530100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Desrameaux,LC12120540000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Morne Citon,LC12120550000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
Banannes Bay,LC13010060000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Barnard Hill,LC13010070000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bella Rosa,LC13010090000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois Catchet,LC13010160000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Calvary,LC13010170000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Cedars,LC13010190000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Sunbilt,LC13010200100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
City,LC13010240000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Grass Street,LC13010243800,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Pearts Gap,LC13010244800,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Conway,LC13010245500,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
City Gate,LC13010250000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Coolie Town,LC13010270000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Darling Road,LC13010310000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Faux A Chaud,LC13010380000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Fond Manger,LC13010400000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Hospital Road,LC13010470000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
John Compton Highway,LC13010480000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
La Toc,LC13010570000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Lastic Hill,LC13010580000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
New Village,LC13010670000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Patterson'S Gap,LC13010690000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Pavee,LC13010700000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Pointe Seraphine,LC13010720000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Rose Hill,LC13010760000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Waterworks,LC13010920000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Wilton'S Yard/Grave Yard,LC13010930000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Forest Reserve,LC13010940000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Almondale,LC13020010000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Aurendel Hill,LC13020020000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bagatelle,LC13020040000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bissee,LC13020120000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bishop'S Gap/Ghirawoo Road,LC13020130000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bocage,LC13020150000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Carellie,LC13020180100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Ravine Chabot,LC13020210000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Choc,LC13020220000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Ciceron,LC13020230000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Monkey Town/Ciceron,LC13020231400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Coubaril,LC13020280000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Entrepot,LC13020370000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Independence City,LC13020370400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
La Clery,LC13020500000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Active Hill,LC13020500100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Chase Gardens,LC13020500300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Yorke Hill,LC13020501400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
La Pansee,LC13020550000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Georgeville,LC13020550100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Leslie Land,LC13020590000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Marchand,LC13020600000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Black Mallet,LC13020600100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
George Charles Boulevard,LC13020600200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Maynard Hill,LC13020600400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Trou Rouge,LC13020600700,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Morne Dudon,LC13020630000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Agard Lands,LC13020630100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bois Patat,LC13020630300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Hillcrest Gardens,LC13020630400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Morne Road,LC13020640000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Mount Pleasant,LC13020650000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Parker'S Hill,LC13020680000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Rock Hall,LC13020750000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Ravine Touterelle,LC13020750100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
San Souci,LC13020780000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Lanse Road,LC13020781100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Summersdale,LC13020790000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Sunny Acres,LC13020800000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Tapion,LC13020810000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
The Morne,LC13020820000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Capital Hill,LC13020820100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Vide Bouteille,LC13020890000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Vigie,LC13020910000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Babonneau Proper,LC13030030000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Cabiche/Babonneau,LC13030030100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Cacoa/Babonneau,LC13030030200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Girard/Babonneau,LC13030030201,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Green Gold/Babonneau,LC13030030202,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Hill 20/Babonneau,LC13030030203,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Chassin/Babonneau,LC13030030400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Fond Assau/Babonneau,LC13030030500,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Morne Assau/Babonneau,LC13030030501,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Talvern/Babonneau,LC13030031100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
En Pois Doux/Babonneau,LC13030031101,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Balata,LC13030050000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Bexon,LC13030110000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
Barre Denis,LC13030110100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
