wd,wmCode,iso6391,iso6392,iso6393,iso6396,native,label
http://www.wikidata.org/entity/Q34152,shi,,,shi,,ⵜⴰⵛⵍⵃⵉⵜ,Tashelhit
http://www.wikidata.org/entity/Q34152,shi,,,shi,,Taclḥit,Tashelhit
http://www.wikidata.org/entity/Q34152,shi,,,shi,,تشلحيت,Tashelhit
http://www.wikidata.org/entity/Q34152,shi,,,shi,,ⵜⴰⵛⵍⵃⵉⵜ,Tashelhit
http://www.wikidata.org/entity/Q34152,shi,,,shi,,Taclḥit,Tashelhit
http://www.wikidata.org/entity/Q34152,shi,,,shi,,تشلحيت,Tashelhit
http://www.wikidata.org/entity/Q56482,shn,,shn,,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q56482,shn,,,shn,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q56482,shn,,,shn,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q56482,shn,,shn,,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q56482,shn,,shn,,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q56482,shn,,,shn,,လိၵ်ႈတႆ,Shan
http://www.wikidata.org/entity/Q33274,shy,,,shy,,Tacawit,Shawiya
http://www.wikidata.org/entity/Q33274,shy,,,shy,,Tacawit,Shawiya
http://www.wikidata.org/entity/Q13267,si,si,,,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,si,,,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q13267,si,,sin,,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,,sin,,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q13267,si,,,sin,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,,,sin,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q13267,si,,sin,,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,,sin,,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q13267,si,,,sin,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,si,,,,සිංහල භාෂාව,Sinhala
http://www.wikidata.org/entity/Q13267,si,,,sin,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q13267,si,si,,,,සිංහල,Sinhala
http://www.wikidata.org/entity/Q33786,sid,,,sid,,,Sidamo
http://www.wikidata.org/entity/Q33786,sid,,sid,,,,Sidamo
http://www.wikidata.org/entity/Q33786,sid,,sid,,,,Sidamo
http://www.wikidata.org/entity/Q33786,sid,,,sid,,,Sidamo
http://www.wikidata.org/entity/Q33656,sjd,,,sjd,,кӣлтса̄мь кӣлл,Kildin Sami
http://www.wikidata.org/entity/Q33656,sjd,,,sjd,,кӣллт са̄мь кӣлл,Kildin Sami
http://www.wikidata.org/entity/Q33656,sjd,,,sjd,,кӣлтса̄мь кӣлл,Kildin Sami
http://www.wikidata.org/entity/Q33656,sjd,,,sjd,,кӣллт са̄мь кӣлл,Kildin Sami
http://www.wikidata.org/entity/Q56314,sje,,,sje,,bidumsámegiella,Pite Sami
http://www.wikidata.org/entity/Q56314,sje,,,sje,,bidumsámegiella,Pite Sami
http://www.wikidata.org/entity/Q3287253,sjm,,,sjm,,,Mapun
http://www.wikidata.org/entity/Q3287253,sjm,,,sjm,,,Mapun
http://www.wikidata.org/entity/Q56437,sjn,,,sjn,,Eglathrin,Sindarin
http://www.wikidata.org/entity/Q56437,sjn,,,sjn,,Eglathrin,Sindarin
http://www.wikidata.org/entity/Q36656,sjt,,,sjt,,са̄мькӣлл,Ter Sami
http://www.wikidata.org/entity/Q36656,sjt,,,sjt,,saa´mekiil,Ter Sami
http://www.wikidata.org/entity/Q36656,sjt,,,sjt,,са̄мькӣлл,Ter Sami
http://www.wikidata.org/entity/Q36656,sjt,,,sjt,,saa´mekiil,Ter Sami
http://www.wikidata.org/entity/Q56415,sju,,,sju,,ubmejesámiengiälla,Ume Sami
http://www.wikidata.org/entity/Q56415,sju,,,sju,,ubmejesámiengiälla,Ume Sami
http://www.wikidata.org/entity/Q9058,sk,,,slk,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,,slk,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slo,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slk,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slo,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slk,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,sk,,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,sk,,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,,,slk,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,,slk,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slo,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slk,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slo,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,,slk,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q9058,sk,sk,,,,slovenský jazyk,Slovak
http://www.wikidata.org/entity/Q9058,sk,sk,,,,slovenčina,Slovak
http://www.wikidata.org/entity/Q33902,skr,,,skr,,سرائیکی,Saraiki
http://www.wikidata.org/entity/Q33902,skr,,,skr,,سرائیکی,Saraiki
http://www.wikidata.org/entity/Q9063,sl,,,slv,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,,,slv,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q9063,sl,,slv,,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,,slv,,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q9063,sl,sl,,,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,sl,,,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q9063,sl,,,slv,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,,,slv,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q9063,sl,,slv,,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,,slv,,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q9063,sl,sl,,,,Slovenščina,Slovene
http://www.wikidata.org/entity/Q9063,sl,sl,,,,Slovenski jezik,Slovene
http://www.wikidata.org/entity/Q152965,sli,,,sli,,Schläsche Sproache,Silesian German
http://www.wikidata.org/entity/Q152965,sli,,,sli,,Schläsche Sproache,Silesian German
http://www.wikidata.org/entity/Q34011,sm,,,smo,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,,smo,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,sm,,,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,smo,,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,sm,,,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,smo,,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,,smo,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,,smo,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,sm,,,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,sm,,,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,smo,,,Gagana Samoa,Samoan
http://www.wikidata.org/entity/Q34011,sm,,smo,,,Gagana fa'a Sāmoa,Samoan
http://www.wikidata.org/entity/Q13293,sma,,sma,,,åarjelsaemiengïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,,sma,,åarjelsaemiengïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,sma,,,åarjelsaemien gïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,,sma,,åarjelsaemien gïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,,sma,,åarjelsaemiengïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,,sma,,åarjelsaemien gïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,sma,,,åarjelsaemiengïele,Southern Sami
http://www.wikidata.org/entity/Q13293,sma,,sma,,,åarjelsaemien gïele,Southern Sami
http://www.wikidata.org/entity/Q56322,smj,,smj,,,julevusámegiella,Lule Sami
http://www.wikidata.org/entity/Q56322,smj,,,smj,,julevusámegiella,Lule Sami
http://www.wikidata.org/entity/Q56322,smj,,smj,,,julevusámegiella,Lule Sami
http://www.wikidata.org/entity/Q56322,smj,,,smj,,julevusámegiella,Lule Sami
http://www.wikidata.org/entity/Q33462,smn,,,smn,,anarâškielâ,Inari Sami
http://www.wikidata.org/entity/Q33462,smn,,smn,,,anarâškielâ,Inari Sami
http://www.wikidata.org/entity/Q33462,smn,,,smn,,anarâškielâ,Inari Sami
http://www.wikidata.org/entity/Q33462,smn,,smn,,,anarâškielâ,Inari Sami
http://www.wikidata.org/entity/Q13271,sms,,sms,,,nuõʹrttsääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,,sms,,nuõʹrttsääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,sms,,,sääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,,sms,,sääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,sms,,,nuõʹrttsääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,,sms,,nuõʹrttsääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,sms,,,sääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q13271,sms,,,sms,,sääʹmǩiõll,Skolt Sami
http://www.wikidata.org/entity/Q34004,sn,,,sna,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,,,sna,,Chishona,Shona
http://www.wikidata.org/entity/Q34004,sn,sn,,,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,,sna,,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,sn,,,,Chishona,Shona
http://www.wikidata.org/entity/Q34004,sn,,sna,,,Chishona,Shona
http://www.wikidata.org/entity/Q34004,sn,,,sna,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,,,sna,,Chishona,Shona
http://www.wikidata.org/entity/Q34004,sn,sn,,,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,,sna,,,ChiShona,Shona
http://www.wikidata.org/entity/Q34004,sn,sn,,,,Chishona,Shona
http://www.wikidata.org/entity/Q34004,sn,,sna,,,Chishona,Shona
http://www.wikidata.org/entity/Q13275,so,,,som,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,,,som,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q13275,so,,som,,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,so,,,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,,som,,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q13275,so,so,,,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q13275,so,,,som,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,,,som,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q13275,so,,som,,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,so,,,,اف سومالى (Af-Soomaali),Somali
http://www.wikidata.org/entity/Q13275,so,,som,,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q13275,so,so,,,,Af-Soomaali,Somali
http://www.wikidata.org/entity/Q56508,sou,,,sou,,,Southern Thai
http://www.wikidata.org/entity/Q56508,sou,,,sou,,,Southern Thai
http://www.wikidata.org/entity/Q8748,sq,,,sqi,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,alb,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,sqi,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,sq,,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,,sqi,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,alb,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,sqi,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,sq,,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,,sqi,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,alb,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,,sqi,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q8748,sq,sq,,,,Gjuha shqipe,Albanian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,српски,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,српски,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,српски,Serbian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,,,srp,,српски,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,српски језик,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,srpski jezik,Serbian
http://www.wikidata.org/entity/Q9299,sr,,srp,,,српски,Serbian
http://www.wikidata.org/entity/Q9299,sr,sr,,,,српски,Serbian
http://www.wikidata.org/entity/Q33989,srn,,,srn,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,srn,,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,srn,,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,,srn,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,srn,,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,,srn,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,srn,,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q33989,srn,,,srn,,Sranantongo,Sranan Tongo
http://www.wikidata.org/entity/Q3027953,srq,,,srq,,mbia cheë,Sirionó
http://www.wikidata.org/entity/Q3027953,srq,,,srq,,mbia cheë,Sirionó
http://www.wikidata.org/entity/Q34014,ss,,,ssw,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,,ssw,,siSwati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,ssw,,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,ssw,,,siSwati,Swazi
http://www.wikidata.org/entity/Q34014,ss,ss,,,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,ss,,,,siSwati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,ssw,,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,ssw,,,siSwati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,,ssw,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,,,ssw,,siSwati,Swazi
http://www.wikidata.org/entity/Q34014,ss,ss,,,,Siswati,Swazi
http://www.wikidata.org/entity/Q34014,ss,ss,,,,siSwati,Swazi
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thaw a lalawa,Thao
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thao,Thao
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thaw a lalawa,Thao
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thao,Thao
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thaw a lalawa,Thao
http://www.wikidata.org/entity/Q676492,ssf,,,ssf,,Thao,Thao
http://www.wikidata.org/entity/Q34340,st,,,sot,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,,sot,,seSotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,sot,,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,sot,,,seSotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,st,,,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,st,,,,seSotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,sot,,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,sot,,,seSotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,,sot,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,,,sot,,seSotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,st,,,,Sesotho,Sesotho
http://www.wikidata.org/entity/Q34340,st,st,,,,seSotho,Sesotho
http://www.wikidata.org/entity/Q27154,stq,,,stq,,Seeltersk,Saterland Frisian
http://www.wikidata.org/entity/Q27154,stq,,,stq,,Seeltersk,Saterland Frisian
http://www.wikidata.org/entity/Q4418344,sty,,,sty,,,Siberian Tatar
http://www.wikidata.org/entity/Q4418344,sty,,,sty,,,Siberian Tatar
http://www.wikidata.org/entity/Q34002,su,,,sun,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q34002,su,,sun,,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q34002,su,su,,,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q34002,su,,sun,,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q34002,su,,,sun,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q34002,su,su,,,,bahasa Sunda,Sundanese
http://www.wikidata.org/entity/Q9027,sv,,swe,,,svenska,Swedish
http://www.wikidata.org/entity/Q9027,sv,,,swe,,svenska,Swedish
http://www.wikidata.org/entity/Q9027,sv,sv,,,,svenska,Swedish
http://www.wikidata.org/entity/Q9027,sv,,swe,,,svenska,Swedish
http://www.wikidata.org/entity/Q9027,sv,,,swe,,svenska,Swedish
http://www.wikidata.org/entity/Q9027,sv,sv,,,,svenska,Swedish
http://www.wikidata.org/entity/Q7838,sw,,swa,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,,swa,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,sw,,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,swa,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,,swa,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,sw,,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,swa,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,,swa,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,sw,,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,swa,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,,,swa,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q7838,sw,sw,,,,Kiswahili,Swahili
http://www.wikidata.org/entity/Q716599,sxr,,,sxr,,,Saaroa
http://www.wikidata.org/entity/Q716599,sxr,,,sxr,,,Saaroa
http://www.wikidata.org/entity/Q33538,syc,,syc,,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q33538,syc,,,syc,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q33538,syc,,syc,,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q33538,syc,,,syc,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q33538,syc,,syc,,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q33538,syc,,,syc,,ܠܫܢܐ ܣܘܪܝܝܐ,Syriac
http://www.wikidata.org/entity/Q30319,szl,,,szl,,Сьлюнско Готка,Silesian
http://www.wikidata.org/entity/Q30319,szl,,,szl,,Ślůnsko godka,Silesian
http://www.wikidata.org/entity/Q30319,szl,,,szl,,Сьлюнско Готка,Silesian
http://www.wikidata.org/entity/Q30319,szl,,,szl,,Ślůnsko godka,Silesian
http://www.wikidata.org/entity/Q718269,szy,,,szy,,Sakizaya,Sakizaya
http://www.wikidata.org/entity/Q718269,szy,,,szy,,Sakizaya,Sakizaya
http://www.wikidata.org/entity/Q5885,ta,,tam,,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q5885,ta,,,tam,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q5885,ta,ta,,,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q5885,ta,,tam,,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q5885,ta,,,tam,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q5885,ta,ta,,,,தமிழ்,Tamil
http://www.wikidata.org/entity/Q715766,tay,,,tay,,Atayal,Atayal
http://www.wikidata.org/entity/Q715766,tay,,,tay,,Atayal,Atayal
http://www.wikidata.org/entity/Q31091048,tce,,,tce,,,Southern Tutchone
http://www.wikidata.org/entity/Q31091048,tce,,,tce,,,Southern Tutchone
http://www.wikidata.org/entity/Q34251,tcy,,,tcy,,ತುಳು,Tulu
http://www.wikidata.org/entity/Q34251,tcy,,,tcy,,ತುಳು,Tulu
http://www.wikidata.org/entity/Q8097,te,,,tel,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,,tel,,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,,,tel,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q8097,te,,tel,,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q8097,te,te,,,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,te,,,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q8097,te,,,tel,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,,,tel,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q8097,te,,tel,,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,,tel,,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q8097,te,te,,,,తెలుగు (Telugu),Telugu
http://www.wikidata.org/entity/Q8097,te,te,,,,తెలుగు,Telugu
http://www.wikidata.org/entity/Q34125,tet,,,tet,,Tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,,tet,,Lia-tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,tet,,,Tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,tet,,,Lia-tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,tet,,,Tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,,tet,,Tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,tet,,,Lia-tetun,Tetum
http://www.wikidata.org/entity/Q34125,tet,,,tet,,Lia-tetun,Tetum
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,toçikī,Tajik
