qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:360:2:1709,1709,1603:45:16:360:0,1603:45:16:360:1:17,1603:45:16:360:2:1709,Bengkulu Tengah,ID1709,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1771,1771,1603:45:16:360:0,1603:45:16:360:1:17,1603:45:16:360:2:1771,Kota Bengkulu,ID1771,Bengkulu,ID17,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1801,1801,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1801,Lampung Barat,ID1801,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1802,1802,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1802,Tanggamus,ID1802,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1803,1803,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1803,Lampung Selatan,ID1803,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1804,1804,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1804,Lampung Timur,ID1804,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1805,1805,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1805,Lampung Tengah,ID1805,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1806,1806,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1806,Lampung Utara,ID1806,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1807,1807,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1807,Way Kanan,ID1807,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1808,1808,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1808,Tulangbawang,ID1808,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1809,1809,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1809,Pesawaran,ID1809,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1810,1810,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1810,Pringsewu,ID1810,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1811,1811,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1811,Mesuji,ID1811,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1812,1812,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1812,Tulang Bawang Barat,ID1812,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1813,1813,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1813,Pesisir Barat,ID1813,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1871,1871,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1871,Kota Bandar Lampung,ID1871,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1872,1872,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1872,Kota Metro,ID1872,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1888,1888,1603:45:16:360:0,1603:45:16:360:1:18,1603:45:16:360:2:1888,Danau,ID1888,Lampung,ID18,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1901,1901,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1901,Bangka,ID1901,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1902,1902,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1902,Belitung,ID1902,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1903,1903,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1903,Bangka Barat,ID1903,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1904,1904,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1904,Bangka Tengah,ID1904,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1905,1905,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1905,Bangka Selatan,ID1905,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1906,1906,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1906,Belitung Timur,ID1906,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:1971,1971,1603:45:16:360:0,1603:45:16:360:1:19,1603:45:16:360:2:1971,Kota Pangkal Pinang,ID1971,Kepulauan Bangka Belitung,ID19,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2101,2101,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2101,Karimun,ID2101,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2102,2102,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2102,Bintan,ID2102,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2103,2103,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2103,Natuna,ID2103,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2104,2104,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2104,Lingga,ID2104,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2105,2105,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2105,Kepulauan Anambas,ID2105,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2171,2171,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2171,Kota Batam,ID2171,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:2172,2172,1603:45:16:360:0,1603:45:16:360:1:21,1603:45:16:360:2:2172,Kota Tanjung Pinang,ID2172,Kepulauan Riau,ID21,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3101,3101,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3101,Kepulauan Seribu,ID3101,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3171,3171,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3171,Kota Jakarta Selatan,ID3171,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3172,3172,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3172,Kota Jakarta Timur,ID3172,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3173,3173,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3173,Kota Jakarta Pusat,ID3173,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3174,3174,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3174,Kota Jakarta Barat,ID3174,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3175,3175,1603:45:16:360:0,1603:45:16:360:1:31,1603:45:16:360:2:3175,Kota Jakarta Utara,ID3175,Dki Jakarta,ID31,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3201,3201,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3201,Bogor,ID3201,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3202,3202,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3202,Sukabumi,ID3202,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3203,3203,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3203,Cianjur,ID3203,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3204,3204,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3204,Bandung,ID3204,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3205,3205,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3205,Garut,ID3205,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3206,3206,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3206,Tasikmalaya,ID3206,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3207,3207,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3207,Ciamis,ID3207,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3208,3208,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3208,Kuningan,ID3208,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3209,3209,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3209,Cirebon,ID3209,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3210,3210,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3210,Majalengka,ID3210,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3211,3211,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3211,Sumedang,ID3211,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3212,3212,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3212,Indramayu,ID3212,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3213,3213,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3213,Subang,ID3213,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3214,3214,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3214,Purwakarta,ID3214,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3215,3215,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3215,Karawang,ID3215,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3216,3216,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3216,Bekasi,ID3216,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3217,3217,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3217,Bandung Barat,ID3217,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3218,3218,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3218,Pangandaran,ID3218,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3271,3271,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3271,Kota Bogor,ID3271,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3272,3272,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3272,Kota Sukabumi,ID3272,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3273,3273,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3273,Kota Bandung,ID3273,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3274,3274,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3274,Kota Cirebon,ID3274,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3275,3275,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3275,Kota Bekasi,ID3275,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3276,3276,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3276,Kota Depok,ID3276,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3277,3277,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3277,Kota Cimahi,ID3277,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3278,3278,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3278,Kota Tasikmalaya,ID3278,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3279,3279,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3279,Kota Banjar,ID3279,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3288,3288,1603:45:16:360:0,1603:45:16:360:1:32,1603:45:16:360:2:3288,Waduk Cirata,ID3288,Jawa Barat,ID32,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3301,3301,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3301,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3302,3302,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3302,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3303,3303,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3303,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3304,3304,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3304,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3305,3305,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3305,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3306,3306,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3306,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3307,3307,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3307,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3308,3308,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3308,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3309,3309,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3309,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3310,3310,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3310,Klaten,ID3310,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3311,3311,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3311,Sukoharjo,ID3311,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3312,3312,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3312,Wonogiri,ID3312,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3313,3313,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3313,Karanganyar,ID3313,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3314,3314,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3314,Sragen,ID3314,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3315,3315,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3315,Grobogan,ID3315,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3316,3316,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3316,Blora,ID3316,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3317,3317,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3317,Rembang,ID3317,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3318,3318,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3318,Pati,ID3318,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3319,3319,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3319,Kudus,ID3319,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3320,3320,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3320,Jepara,ID3320,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3321,3321,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3321,Demak,ID3321,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3322,3322,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3322,Semarang,ID3322,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3323,3323,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3323,Temanggung,ID3323,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3324,3324,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3324,Kendal,ID3324,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3325,3325,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3325,Batang,ID3325,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3326,3326,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3326,Pekalongan,ID3326,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3327,3327,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3327,Pemalang,ID3327,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3328,3328,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3328,Tegal,ID3328,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3329,3329,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3329,Brebes,ID3329,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3371,3371,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3371,Kota Magelang,ID3371,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3372,3372,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3372,Kota Surakarta,ID3372,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3373,3373,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3373,Kota Salatiga,ID3373,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3374,3374,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3374,Kota Semarang,ID3374,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3375,3375,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3375,Kota Pekalongan,ID3375,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3376,3376,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3376,Kota Tegal,ID3376,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3388,3388,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3388,Wadung Kedungombo,ID3388,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3399,3399,1603:45:16:360:0,1603:45:16:360:1:33,1603:45:16:360:2:3399,Hutan,ID3399,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3401,3401,1603:45:16:360:0,1603:45:16:360:1:34,1603:45:16:360:2:3401,Kulon Progo,ID3401,Daerah Istimewa Yogyakarta,ID34,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3402,3402,1603:45:16:360:0,1603:45:16:360:1:34,1603:45:16:360:2:3402,Bantul,ID3402,Daerah Istimewa Yogyakarta,ID34,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3403,3403,1603:45:16:360:0,1603:45:16:360:1:34,1603:45:16:360:2:3403,Gunung Kidul,ID3403,Daerah Istimewa Yogyakarta,ID34,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3404,3404,1603:45:16:360:0,1603:45:16:360:1:34,1603:45:16:360:2:3404,Sleman,ID3404,Daerah Istimewa Yogyakarta,ID34,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3471,3471,1603:45:16:360:0,1603:45:16:360:1:34,1603:45:16:360:2:3471,Kota Yogyakarta,ID3471,Daerah Istimewa Yogyakarta,ID34,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3501,3501,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3501,Pacitan,ID3501,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3502,3502,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3502,Ponorogo,ID3502,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3503,3503,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3503,Trenggalek,ID3503,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3504,3504,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3504,Tulungagung,ID3504,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3505,3505,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3505,Blitar,ID3505,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3506,3506,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3506,Kediri,ID3506,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3507,3507,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3507,Malang,ID3507,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3508,3508,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3508,Lumajang,ID3508,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3509,3509,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3509,Jember,ID3509,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3510,3510,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3510,Banyuwangi,ID3510,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3511,3511,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3511,Bondowoso,ID3511,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3512,3512,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3512,Situbondo,ID3512,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3513,3513,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3513,Probolinggo,ID3513,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3514,3514,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3514,Pasuruan,ID3514,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3515,3515,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3515,Sidoarjo,ID3515,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3516,3516,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3516,Mojokerto,ID3516,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3517,3517,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3517,Jombang,ID3517,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3518,3518,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3518,Nganjuk,ID3518,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3519,3519,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3519,Madiun,ID3519,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3520,3520,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3520,Magetan,ID3520,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3521,3521,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3521,Ngawi,ID3521,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3522,3522,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3522,Bojonegoro,ID3522,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
